,payment_type_id,payment_type,payment_type_name
87297,87297,1,Credit card
87298,87298,1,Credit card
87299,87299,1,Credit card
87300,87300,1,Credit card
87301,87301,1,Credit card
87302,87302,1,Credit card
87303,87303,1,Credit card
87304,87304,1,Credit card
87305,87305,2,Cash
87306,87306,1,Credit card
87307,87307,2,Cash
87308,87308,2,Cash
87309,87309,1,Credit card
87310,87310,1,Credit card
87311,87311,1,Credit card
87312,87312,2,Cash
87313,87313,3,No charge
87314,87314,2,Cash
87315,87315,2,Cash
87316,87316,2,Cash
87317,87317,1,Credit card
87318,87318,2,Cash
87319,87319,2,Cash
87320,87320,2,Cash
87321,87321,1,Credit card
87322,87322,1,Credit card
87323,87323,2,Cash
87324,87324,1,Credit card
87325,87325,1,Credit card
87326,87326,1,Credit card
87327,87327,2,Cash
87328,87328,1,Credit card
87329,87329,1,Credit card
87330,87330,1,Credit card
87331,87331,2,Cash
87332,87332,2,Cash
87333,87333,1,Credit card
87334,87334,2,Cash
87335,87335,1,Credit card
87336,87336,3,No charge
87337,87337,2,Cash
87338,87338,1,Credit card
87339,87339,2,Cash
87340,87340,2,Cash
87341,87341,1,Credit card
87342,87342,2,Cash
87343,87343,1,Credit card
87344,87344,2,Cash
87345,87345,2,Cash
87346,87346,2,Cash
87347,87347,1,Credit card
87348,87348,1,Credit card
87349,87349,1,Credit card
87350,87350,1,Credit card
87351,87351,1,Credit card
87352,87352,1,Credit card
87353,87353,2,Cash
87354,87354,2,Cash
87355,87355,2,Cash
87356,87356,4,Dispute
87357,87357,2,Cash
87358,87358,2,Cash
87359,87359,2,Cash
87360,87360,2,Cash
87361,87361,2,Cash
87362,87362,1,Credit card
87363,87363,1,Credit card
87364,87364,2,Cash
87365,87365,1,Credit card
87366,87366,1,Credit card
87367,87367,2,Cash
87368,87368,1,Credit card
87369,87369,1,Credit card
87370,87370,1,Credit card
87371,87371,1,Credit card
87372,87372,1,Credit card
87373,87373,1,Credit card
87374,87374,2,Cash
87375,87375,1,Credit card
87376,87376,1,Credit card
87377,87377,2,Cash
87378,87378,2,Cash
87379,87379,1,Credit card
87380,87380,1,Credit card
87381,87381,1,Credit card
87382,87382,1,Credit card
87383,87383,2,Cash
87384,87384,2,Cash
87385,87385,2,Cash
87386,87386,2,Cash
87387,87387,2,Cash
87388,87388,1,Credit card
87389,87389,1,Credit card
87390,87390,1,Credit card
87391,87391,2,Cash
87392,87392,2,Cash
87393,87393,1,Credit card
87394,87394,1,Credit card
87395,87395,1,Credit card
87396,87396,1,Credit card
87397,87397,1,Credit card
87398,87398,2,Cash
87399,87399,2,Cash
87400,87400,1,Credit card
87401,87401,2,Cash
87402,87402,1,Credit card
87403,87403,2,Cash
87404,87404,1,Credit card
87405,87405,1,Credit card
87406,87406,1,Credit card
87407,87407,1,Credit card
87408,87408,1,Credit card
87409,87409,2,Cash
87410,87410,2,Cash
87411,87411,2,Cash
87412,87412,2,Cash
87413,87413,2,Cash
87414,87414,1,Credit card
87415,87415,2,Cash
87416,87416,1,Credit card
87417,87417,2,Cash
87418,87418,2,Cash
87419,87419,2,Cash
87420,87420,2,Cash
87421,87421,1,Credit card
87422,87422,2,Cash
87423,87423,1,Credit card
87424,87424,1,Credit card
87425,87425,1,Credit card
87426,87426,2,Cash
87427,87427,2,Cash
87428,87428,2,Cash
87429,87429,3,No charge
87430,87430,2,Cash
87431,87431,4,Dispute
87432,87432,1,Credit card
87433,87433,2,Cash
87434,87434,1,Credit card
87435,87435,1,Credit card
87436,87436,1,Credit card
87437,87437,1,Credit card
87438,87438,1,Credit card
87439,87439,1,Credit card
87440,87440,1,Credit card
87441,87441,1,Credit card
87442,87442,1,Credit card
87443,87443,1,Credit card
87444,87444,2,Cash
87445,87445,1,Credit card
87446,87446,1,Credit card
87447,87447,1,Credit card
87448,87448,2,Cash
87449,87449,1,Credit card
87450,87450,2,Cash
87451,87451,2,Cash
87452,87452,2,Cash
87453,87453,2,Cash
87454,87454,2,Cash
87455,87455,2,Cash
87456,87456,2,Cash
87457,87457,1,Credit card
87458,87458,1,Credit card
87459,87459,1,Credit card
87460,87460,2,Cash
87461,87461,2,Cash
87462,87462,2,Cash
87463,87463,1,Credit card
87464,87464,1,Credit card
87465,87465,2,Cash
87466,87466,1,Credit card
87467,87467,1,Credit card
87468,87468,1,Credit card
87469,87469,1,Credit card
87470,87470,2,Cash
87471,87471,2,Cash
87472,87472,1,Credit card
87473,87473,2,Cash
87474,87474,1,Credit card
87475,87475,2,Cash
87476,87476,2,Cash
87477,87477,2,Cash
87478,87478,2,Cash
87479,87479,2,Cash
87480,87480,2,Cash
87481,87481,1,Credit card
87482,87482,2,Cash
87483,87483,1,Credit card
87484,87484,2,Cash
87485,87485,1,Credit card
87486,87486,1,Credit card
87487,87487,1,Credit card
87488,87488,2,Cash
87489,87489,1,Credit card
87490,87490,1,Credit card
87491,87491,2,Cash
87492,87492,1,Credit card
87493,87493,2,Cash
87494,87494,2,Cash
87495,87495,1,Credit card
87496,87496,2,Cash
87497,87497,2,Cash
87498,87498,1,Credit card
87499,87499,2,Cash
87500,87500,2,Cash
87501,87501,1,Credit card
87502,87502,2,Cash
87503,87503,2,Cash
87504,87504,1,Credit card
87505,87505,1,Credit card
87506,87506,1,Credit card
87507,87507,3,No charge
87508,87508,1,Credit card
87509,87509,1,Credit card
87510,87510,1,Credit card
87511,87511,2,Cash
87512,87512,1,Credit card
87513,87513,2,Cash
87514,87514,2,Cash
87515,87515,2,Cash
87516,87516,1,Credit card
87517,87517,2,Cash
87518,87518,1,Credit card
87519,87519,2,Cash
87520,87520,1,Credit card
87521,87521,1,Credit card
87522,87522,1,Credit card
87523,87523,2,Cash
87524,87524,1,Credit card
87525,87525,1,Credit card
87526,87526,2,Cash
87527,87527,2,Cash
87528,87528,1,Credit card
87529,87529,1,Credit card
87530,87530,1,Credit card
87531,87531,1,Credit card
87532,87532,2,Cash
87533,87533,1,Credit card
87534,87534,2,Cash
87535,87535,1,Credit card
87536,87536,1,Credit card
87537,87537,1,Credit card
87538,87538,1,Credit card
87539,87539,2,Cash
87540,87540,1,Credit card
87541,87541,1,Credit card
87542,87542,2,Cash
87543,87543,2,Cash
87544,87544,2,Cash
87545,87545,1,Credit card
87546,87546,2,Cash
87547,87547,1,Credit card
87548,87548,1,Credit card
87549,87549,2,Cash
87550,87550,2,Cash
87551,87551,2,Cash
87552,87552,2,Cash
87553,87553,2,Cash
87554,87554,3,No charge
87555,87555,1,Credit card
87556,87556,2,Cash
87557,87557,1,Credit card
87558,87558,1,Credit card
87559,87559,2,Cash
87560,87560,1,Credit card
87561,87561,2,Cash
87562,87562,1,Credit card
87563,87563,2,Cash
87564,87564,2,Cash
87565,87565,2,Cash
87566,87566,1,Credit card
87567,87567,2,Cash
87568,87568,1,Credit card
87569,87569,1,Credit card
87570,87570,2,Cash
87571,87571,1,Credit card
87572,87572,1,Credit card
87573,87573,1,Credit card
87574,87574,1,Credit card
87575,87575,2,Cash
87576,87576,1,Credit card
87577,87577,2,Cash
87578,87578,1,Credit card
87579,87579,1,Credit card
87580,87580,1,Credit card
87581,87581,1,Credit card
87582,87582,2,Cash
87583,87583,1,Credit card
87584,87584,2,Cash
87585,87585,2,Cash
87586,87586,2,Cash
87587,87587,2,Cash
87588,87588,2,Cash
87589,87589,2,Cash
87590,87590,1,Credit card
87591,87591,2,Cash
87592,87592,2,Cash
87593,87593,1,Credit card
87594,87594,1,Credit card
87595,87595,1,Credit card
87596,87596,2,Cash
87597,87597,2,Cash
87598,87598,1,Credit card
87599,87599,2,Cash
87600,87600,1,Credit card
87601,87601,1,Credit card
87602,87602,1,Credit card
87603,87603,2,Cash
87604,87604,2,Cash
87605,87605,1,Credit card
87606,87606,2,Cash
87607,87607,2,Cash
87608,87608,1,Credit card
87609,87609,2,Cash
87610,87610,1,Credit card
87611,87611,2,Cash
87612,87612,2,Cash
87613,87613,2,Cash
87614,87614,2,Cash
87615,87615,2,Cash
87616,87616,2,Cash
87617,87617,1,Credit card
87618,87618,1,Credit card
87619,87619,1,Credit card
87620,87620,2,Cash
87621,87621,1,Credit card
87622,87622,2,Cash
87623,87623,2,Cash
87624,87624,2,Cash
87625,87625,2,Cash
87626,87626,1,Credit card
87627,87627,1,Credit card
87628,87628,2,Cash
87629,87629,1,Credit card
87630,87630,2,Cash
87631,87631,1,Credit card
87632,87632,2,Cash
87633,87633,2,Cash
87634,87634,1,Credit card
87635,87635,1,Credit card
87636,87636,1,Credit card
87637,87637,1,Credit card
87638,87638,1,Credit card
87639,87639,1,Credit card
87640,87640,1,Credit card
87641,87641,1,Credit card
87642,87642,2,Cash
87643,87643,1,Credit card
87644,87644,1,Credit card
87645,87645,2,Cash
87646,87646,1,Credit card
87647,87647,1,Credit card
87648,87648,2,Cash
87649,87649,2,Cash
87650,87650,1,Credit card
87651,87651,2,Cash
87652,87652,2,Cash
87653,87653,2,Cash
87654,87654,2,Cash
87655,87655,1,Credit card
87656,87656,1,Credit card
87657,87657,1,Credit card
87658,87658,2,Cash
87659,87659,2,Cash
87660,87660,2,Cash
87661,87661,2,Cash
87662,87662,1,Credit card
87663,87663,2,Cash
87664,87664,2,Cash
87665,87665,2,Cash
87666,87666,2,Cash
87667,87667,1,Credit card
87668,87668,2,Cash
87669,87669,1,Credit card
87670,87670,1,Credit card
87671,87671,1,Credit card
87672,87672,1,Credit card
87673,87673,1,Credit card
87674,87674,1,Credit card
87675,87675,2,Cash
87676,87676,2,Cash
87677,87677,2,Cash
87678,87678,1,Credit card
87679,87679,1,Credit card
87680,87680,1,Credit card
87681,87681,2,Cash
87682,87682,2,Cash
87683,87683,2,Cash
87684,87684,2,Cash
87685,87685,1,Credit card
87686,87686,1,Credit card
87687,87687,2,Cash
87688,87688,1,Credit card
87689,87689,1,Credit card
87690,87690,1,Credit card
87691,87691,1,Credit card
87692,87692,1,Credit card
87693,87693,1,Credit card
87694,87694,1,Credit card
87695,87695,2,Cash
87696,87696,1,Credit card
87697,87697,2,Cash
87698,87698,1,Credit card
87699,87699,2,Cash
87700,87700,1,Credit card
87701,87701,3,No charge
87702,87702,1,Credit card
87703,87703,2,Cash
87704,87704,1,Credit card
87705,87705,2,Cash
87706,87706,1,Credit card
87707,87707,1,Credit card
87708,87708,2,Cash
87709,87709,1,Credit card
87710,87710,2,Cash
87711,87711,2,Cash
87712,87712,1,Credit card
87713,87713,1,Credit card
87714,87714,1,Credit card
87715,87715,2,Cash
87716,87716,1,Credit card
87717,87717,1,Credit card
87718,87718,2,Cash
87719,87719,2,Cash
87720,87720,2,Cash
87721,87721,1,Credit card
87722,87722,2,Cash
87723,87723,1,Credit card
87724,87724,2,Cash
87725,87725,2,Cash
87726,87726,1,Credit card
87727,87727,2,Cash
87728,87728,1,Credit card
87729,87729,2,Cash
87730,87730,2,Cash
87731,87731,2,Cash
87732,87732,2,Cash
87733,87733,1,Credit card
87734,87734,4,Dispute
87735,87735,1,Credit card
87736,87736,2,Cash
87737,87737,1,Credit card
87738,87738,2,Cash
87739,87739,2,Cash
87740,87740,1,Credit card
87741,87741,2,Cash
87742,87742,1,Credit card
87743,87743,2,Cash
87744,87744,1,Credit card
87745,87745,2,Cash
87746,87746,2,Cash
87747,87747,1,Credit card
87748,87748,2,Cash
87749,87749,1,Credit card
87750,87750,2,Cash
87751,87751,1,Credit card
87752,87752,2,Cash
87753,87753,2,Cash
87754,87754,1,Credit card
87755,87755,2,Cash
87756,87756,2,Cash
87757,87757,1,Credit card
87758,87758,1,Credit card
87759,87759,2,Cash
87760,87760,2,Cash
87761,87761,2,Cash
87762,87762,1,Credit card
87763,87763,1,Credit card
87764,87764,2,Cash
87765,87765,2,Cash
87766,87766,2,Cash
87767,87767,2,Cash
87768,87768,1,Credit card
87769,87769,2,Cash
87770,87770,2,Cash
87771,87771,2,Cash
87772,87772,1,Credit card
87773,87773,1,Credit card
87774,87774,1,Credit card
87775,87775,1,Credit card
87776,87776,2,Cash
87777,87777,2,Cash
87778,87778,1,Credit card
87779,87779,1,Credit card
87780,87780,2,Cash
87781,87781,2,Cash
87782,87782,2,Cash
87783,87783,1,Credit card
87784,87784,2,Cash
87785,87785,1,Credit card
87786,87786,2,Cash
87787,87787,1,Credit card
87788,87788,2,Cash
87789,87789,2,Cash
87790,87790,1,Credit card
87791,87791,1,Credit card
87792,87792,1,Credit card
87793,87793,1,Credit card
87794,87794,2,Cash
87795,87795,1,Credit card
87796,87796,2,Cash
87797,87797,2,Cash
87798,87798,1,Credit card
87799,87799,1,Credit card
87800,87800,1,Credit card
87801,87801,1,Credit card
87802,87802,1,Credit card
87803,87803,2,Cash
87804,87804,1,Credit card
87805,87805,2,Cash
87806,87806,2,Cash
87807,87807,1,Credit card
87808,87808,1,Credit card
87809,87809,2,Cash
87810,87810,1,Credit card
87811,87811,2,Cash
87812,87812,1,Credit card
87813,87813,1,Credit card
87814,87814,2,Cash
87815,87815,1,Credit card
87816,87816,1,Credit card
87817,87817,2,Cash
87818,87818,1,Credit card
87819,87819,1,Credit card
87820,87820,2,Cash
87821,87821,1,Credit card
87822,87822,2,Cash
87823,87823,2,Cash
87824,87824,2,Cash
87825,87825,2,Cash
87826,87826,1,Credit card
87827,87827,1,Credit card
87828,87828,1,Credit card
87829,87829,2,Cash
87830,87830,2,Cash
87831,87831,1,Credit card
87832,87832,2,Cash
87833,87833,1,Credit card
87834,87834,1,Credit card
87835,87835,2,Cash
87836,87836,2,Cash
87837,87837,1,Credit card
87838,87838,1,Credit card
87839,87839,2,Cash
87840,87840,2,Cash
87841,87841,1,Credit card
87842,87842,2,Cash
87843,87843,2,Cash
87844,87844,2,Cash
87845,87845,1,Credit card
87846,87846,2,Cash
87847,87847,2,Cash
87848,87848,2,Cash
87849,87849,2,Cash
87850,87850,1,Credit card
87851,87851,1,Credit card
87852,87852,1,Credit card
87853,87853,1,Credit card
87854,87854,2,Cash
87855,87855,1,Credit card
87856,87856,1,Credit card
87857,87857,2,Cash
87858,87858,1,Credit card
87859,87859,2,Cash
87860,87860,2,Cash
87861,87861,1,Credit card
87862,87862,1,Credit card
87863,87863,1,Credit card
87864,87864,2,Cash
87865,87865,1,Credit card
87866,87866,1,Credit card
87867,87867,1,Credit card
87868,87868,2,Cash
87869,87869,1,Credit card
87870,87870,1,Credit card
87871,87871,2,Cash
87872,87872,1,Credit card
87873,87873,1,Credit card
87874,87874,1,Credit card
87875,87875,1,Credit card
87876,87876,2,Cash
87877,87877,1,Credit card
87878,87878,2,Cash
87879,87879,1,Credit card
87880,87880,2,Cash
87881,87881,2,Cash
87882,87882,2,Cash
87883,87883,2,Cash
87884,87884,1,Credit card
87885,87885,1,Credit card
87886,87886,2,Cash
87887,87887,2,Cash
87888,87888,2,Cash
87889,87889,2,Cash
87890,87890,1,Credit card
87891,87891,2,Cash
87892,87892,1,Credit card
87893,87893,2,Cash
87894,87894,2,Cash
87895,87895,1,Credit card
87896,87896,1,Credit card
87897,87897,1,Credit card
87898,87898,2,Cash
87899,87899,1,Credit card
87900,87900,1,Credit card
87901,87901,2,Cash
87902,87902,2,Cash
87903,87903,1,Credit card
87904,87904,1,Credit card
87905,87905,2,Cash
87906,87906,1,Credit card
87907,87907,1,Credit card
87908,87908,1,Credit card
87909,87909,2,Cash
87910,87910,2,Cash
87911,87911,1,Credit card
87912,87912,2,Cash
87913,87913,2,Cash
87914,87914,2,Cash
87915,87915,2,Cash
87916,87916,1,Credit card
87917,87917,2,Cash
87918,87918,2,Cash
87919,87919,1,Credit card
87920,87920,1,Credit card
87921,87921,1,Credit card
87922,87922,2,Cash
87923,87923,2,Cash
87924,87924,2,Cash
87925,87925,1,Credit card
87926,87926,2,Cash
87927,87927,2,Cash
87928,87928,1,Credit card
87929,87929,2,Cash
87930,87930,2,Cash
87931,87931,1,Credit card
87932,87932,1,Credit card
87933,87933,3,No charge
87934,87934,1,Credit card
87935,87935,2,Cash
87936,87936,1,Credit card
87937,87937,1,Credit card
87938,87938,1,Credit card
87939,87939,1,Credit card
87940,87940,2,Cash
87941,87941,1,Credit card
87942,87942,2,Cash
87943,87943,2,Cash
87944,87944,1,Credit card
87945,87945,2,Cash
87946,87946,2,Cash
87947,87947,1,Credit card
87948,87948,1,Credit card
87949,87949,1,Credit card
87950,87950,2,Cash
87951,87951,2,Cash
87952,87952,1,Credit card
87953,87953,2,Cash
87954,87954,2,Cash
87955,87955,2,Cash
87956,87956,1,Credit card
87957,87957,1,Credit card
87958,87958,2,Cash
87959,87959,2,Cash
87960,87960,1,Credit card
87961,87961,2,Cash
87962,87962,2,Cash
87963,87963,2,Cash
87964,87964,1,Credit card
87965,87965,2,Cash
87966,87966,2,Cash
87967,87967,2,Cash
87968,87968,1,Credit card
87969,87969,2,Cash
87970,87970,2,Cash
87971,87971,2,Cash
87972,87972,2,Cash
87973,87973,2,Cash
87974,87974,2,Cash
87975,87975,2,Cash
87976,87976,1,Credit card
87977,87977,2,Cash
87978,87978,2,Cash
87979,87979,2,Cash
87980,87980,2,Cash
87981,87981,1,Credit card
87982,87982,1,Credit card
87983,87983,1,Credit card
87984,87984,2,Cash
87985,87985,1,Credit card
87986,87986,1,Credit card
87987,87987,1,Credit card
87988,87988,2,Cash
87989,87989,1,Credit card
87990,87990,2,Cash
87991,87991,2,Cash
87992,87992,1,Credit card
87993,87993,2,Cash
87994,87994,1,Credit card
87995,87995,2,Cash
87996,87996,2,Cash
87997,87997,1,Credit card
87998,87998,1,Credit card
87999,87999,1,Credit card
88000,88000,1,Credit card
88001,88001,2,Cash
88002,88002,1,Credit card
88003,88003,1,Credit card
88004,88004,1,Credit card
88005,88005,1,Credit card
88006,88006,1,Credit card
88007,88007,1,Credit card
88008,88008,2,Cash
88009,88009,2,Cash
88010,88010,1,Credit card
88011,88011,1,Credit card
88012,88012,1,Credit card
88013,88013,2,Cash
88014,88014,1,Credit card
88015,88015,2,Cash
88016,88016,1,Credit card
88017,88017,1,Credit card
88018,88018,2,Cash
88019,88019,1,Credit card
88020,88020,1,Credit card
88021,88021,1,Credit card
88022,88022,2,Cash
88023,88023,2,Cash
88024,88024,1,Credit card
88025,88025,2,Cash
88026,88026,1,Credit card
88027,88027,1,Credit card
88028,88028,1,Credit card
88029,88029,1,Credit card
88030,88030,1,Credit card
88031,88031,1,Credit card
88032,88032,2,Cash
88033,88033,2,Cash
88034,88034,1,Credit card
88035,88035,1,Credit card
88036,88036,1,Credit card
88037,88037,2,Cash
88038,88038,1,Credit card
88039,88039,2,Cash
88040,88040,1,Credit card
88041,88041,2,Cash
88042,88042,1,Credit card
88043,88043,1,Credit card
88044,88044,2,Cash
88045,88045,2,Cash
88046,88046,2,Cash
88047,88047,2,Cash
88048,88048,2,Cash
88049,88049,2,Cash
88050,88050,2,Cash
88051,88051,1,Credit card
88052,88052,1,Credit card
88053,88053,2,Cash
88054,88054,2,Cash
88055,88055,1,Credit card
88056,88056,1,Credit card
88057,88057,2,Cash
88058,88058,1,Credit card
88059,88059,1,Credit card
88060,88060,1,Credit card
88061,88061,2,Cash
88062,88062,1,Credit card
88063,88063,2,Cash
88064,88064,1,Credit card
88065,88065,2,Cash
88066,88066,1,Credit card
88067,88067,1,Credit card
88068,88068,1,Credit card
88069,88069,1,Credit card
88070,88070,2,Cash
88071,88071,2,Cash
88072,88072,1,Credit card
88073,88073,1,Credit card
88074,88074,2,Cash
88075,88075,2,Cash
88076,88076,2,Cash
88077,88077,1,Credit card
88078,88078,2,Cash
88079,88079,2,Cash
88080,88080,2,Cash
88081,88081,2,Cash
88082,88082,2,Cash
88083,88083,2,Cash
88084,88084,2,Cash
88085,88085,2,Cash
88086,88086,1,Credit card
88087,88087,1,Credit card
88088,88088,1,Credit card
88089,88089,1,Credit card
88090,88090,1,Credit card
88091,88091,2,Cash
88092,88092,1,Credit card
88093,88093,2,Cash
88094,88094,2,Cash
88095,88095,1,Credit card
88096,88096,1,Credit card
88097,88097,1,Credit card
88098,88098,2,Cash
88099,88099,1,Credit card
88100,88100,2,Cash
88101,88101,2,Cash
88102,88102,2,Cash
88103,88103,1,Credit card
88104,88104,1,Credit card
88105,88105,2,Cash
88106,88106,2,Cash
88107,88107,1,Credit card
88108,88108,2,Cash
88109,88109,1,Credit card
88110,88110,2,Cash
88111,88111,1,Credit card
88112,88112,1,Credit card
88113,88113,1,Credit card
88114,88114,1,Credit card
88115,88115,1,Credit card
88116,88116,2,Cash
88117,88117,2,Cash
88118,88118,1,Credit card
88119,88119,2,Cash
88120,88120,1,Credit card
88121,88121,1,Credit card
88122,88122,1,Credit card
88123,88123,2,Cash
88124,88124,1,Credit card
88125,88125,2,Cash
88126,88126,1,Credit card
88127,88127,2,Cash
88128,88128,1,Credit card
88129,88129,1,Credit card
88130,88130,2,Cash
88131,88131,2,Cash
88132,88132,2,Cash
88133,88133,1,Credit card
88134,88134,2,Cash
88135,88135,2,Cash
88136,88136,1,Credit card
88137,88137,2,Cash
88138,88138,2,Cash
88139,88139,2,Cash
88140,88140,2,Cash
88141,88141,2,Cash
88142,88142,1,Credit card
88143,88143,2,Cash
88144,88144,2,Cash
88145,88145,2,Cash
88146,88146,1,Credit card
88147,88147,1,Credit card
88148,88148,2,Cash
88149,88149,1,Credit card
88150,88150,2,Cash
88151,88151,2,Cash
88152,88152,2,Cash
88153,88153,1,Credit card
88154,88154,1,Credit card
88155,88155,1,Credit card
88156,88156,1,Credit card
88157,88157,1,Credit card
88158,88158,3,No charge
88159,88159,1,Credit card
88160,88160,1,Credit card
88161,88161,2,Cash
88162,88162,2,Cash
88163,88163,2,Cash
88164,88164,2,Cash
88165,88165,2,Cash
88166,88166,1,Credit card
88167,88167,2,Cash
